id,S
H1157,0.16956694777225498
H1158,0.18009515689669897
H1159,0.4919517034939778
H1160,0.12144418263513708
H1161,0.4623901634969854
H1162,0.5721413578502609
H1163,0.24713387924770924
H1164,0.6966671757498201
H1165,0.8160055997938825
H1166,0.4622549535128578
H1167,0.4326993441919747
H1168,0.26116016037184103
H1169,0.5940580105173204
H1170,0.08512848547755317
H1171,0.1707072587660532
H1172,0.4645585526515021
H1173,0.06555901508676411
H1174,0.6958138466093721
H1175,0.02531165990718271
H1176,0.804585003412259
H1177,0.13709343073804664
H1178,0.24887211249072183
H1179,0.20647794295748217
H1180,0.09627523585359003
H1181,0.1886112725386993
H1182,0.460116138794435
H1183,0.6055751603771076
H1184,0.6971741202575656
H1185,0.4735566610614161
H1186,0.7826361758986307
H1187,0.5179711913026374
H1188,0.6731959970723637
H1189,0.11042219959696543
H1190,0.26075895137310384
H1191,0.30749943792352796
H1192,0.8370046292348269
H1193,0.5095938462296065
H1194,0.3967380605149285
H1195,0.005123611622218965
H1196,0.10856888967763656
H1197,0.732447321369577
H1198,0.6034739026705593
H1199,0.13668081473341806
H1200,0.7482586742358777
H1201,0.38875249404663037
H1202,0.3216725291103316
H1203,0.0820503109404036
H1204,0.6942497171062139
H1205,0.3077407127178503
H1206,0.4062594549111188
H1207,0.6945141960588016
H1208,0.10479844575794636
H1209,0.7144698216913086
H1210,0.040242603053500234
H1211,0.5997017772176566
H1212,0.28715858709509406
H1213,0.42146218362659177
H1214,0.010234569494184635
H1215,0.6298953913180417
H1216,0.5200335517782502
H1217,0.741687379252562
H1218,0.7782380062110661
H1219,0.8105345104960279
H1220,0.21687418869926528
H1221,0.7961306223194599
H1222,0.04594768073523317
H1223,0.45319666431180405
H1224,0.3100192314093528
H1225,0.7888744602468335
H1226,0.7683366369390163
H1227,0.6346125575478297
H1228,0.7840852463724354
H1229,0.6220690218165582
H1230,0.5733065903703995
H1231,0.0926487407837836
H1232,0.31089502700527893
H1233,0.5751210701818759
H1234,0.7953346077070813
H1235,0.1252030628499592
H1236,0.66841977179735
H1237,0.5941651027764326
H1238,0.6676957595861267
H1239,0.15323032516388874
H1240,0.5653407237780181
H1241,0.660987109224433
H1242,0.7778737607656913
H1243,0.6921449724360049
H1244,0.31415493927070065
H1245,0.08137990956957816
H1246,0.7524396784199059
H1247,0.31057138470621937
H1248,0.8235013311089925
H1249,0.28049980392656676
H1250,0.6779567922799014
H1251,0.8122232198257308
H1252,0.8066937890624035
H1253,0.43073517714149073
H1254,0.041199800992899584
H1255,0.713369438512741
H1256,0.6580216091046686
H1257,0.0845736827795469
H1258,0.6205721489202176
H1259,0.28042087668730004
H1260,0.3638703173942698
H1261,0.7618408015442172
H1262,0.24200231322676033
H1263,0.2071479052831544
H1264,0.03003252823836931
H1265,0.08597060233820923
H1266,0.6120658923841834
H1267,0.29596134924451
H1268,0.8058312252861036
H1269,0.5804661758037535
H1270,0.7843008335334687
H1271,0.646888543910022
H1272,0.11348248795638638
H1273,0.4642428262464005
H1274,0.8185295852988779
H1275,0.6817005005547631
H1276,0.6170717083889844
H1277,0.4259222179005751
H1278,0.8012826839205247
H1279,0.8288977240028771
H1280,0.3102532550589379
H1281,0.7465029738065141
H1282,0.7016179408170862
H1283,0.7090804381096875
H1284,0.26573613516828243
H1285,0.21986410564139858
H1286,0.5003952083915005
H1287,0.7827193270688275
H1288,0.1861937175237826
H1289,0.7556048187278082
H1290,0.33404197834530425
H1291,0.025810803843265766
H1292,0.4915210853398836
H1293,0.0012262088841741075
H1294,0.48755986258061784
H1295,0.5992589664705805
H1296,0.5713871127274921
H1297,0.780898306764239
H1298,0.010210208345451792
H1299,0.059639327939540805
H1300,0.8105427308794322
H1301,0.3744372604579703
H1302,0.7451995143467133
H1303,0.589043746468933
H1304,0.7072605147742436
H1305,0.14378927190914503
H1306,0.4017599643599944
H1307,0.7883216440617764
H1308,0.1723444190832107
H1309,0.0024015543530065994
H1310,0.5978798321940839
H1311,0.008683290574793895
H1312,0.13753956826993388
H1313,0.44102683266195664
H1314,0.0010897337551235493
H1315,0.03001523141923712
H1316,0.4485934294484892
H1317,0.7211267905182079
H1318,0.6042554323235587
H1319,0.806379134238398
H1320,0.7181027218333919
H1321,0.06950436463535911
H1322,0.07844197526804934
H1323,0.7304464927383918
H1324,0.18771611053505255
H1325,0.7435747155074546
H1326,0.5368575510355558
H1327,0.7931794729217101
H1328,0.7873082280820026
H1329,0.7127406889086915
H1330,0.07338635362050563
H1331,0.6344599797784337
H1332,0.5886504303550791
H1333,0.12099346057584806
H1334,0.010198204986495376
H1335,0.7492365549959691
H1336,0.04827449994326633
H1337,0.3076471469743183
H1338,0.6479956220264638
H1339,0.20433483121236007
H1340,0.39245301723924664
H1341,0.5906042892502711
H1342,0.288783857219584
H1343,0.25443218630386183
H1344,0.8292374291198911
H1345,0.06710908068708456
H1346,0.0848609844401113
H1347,0.44737272639624
H1348,0.0066768154015991515
H1349,0.1515503207916758
H1350,0.5149158930212963
H1351,0.042173932208613964
H1352,0.6584235379475993
H1353,0.8287447294931551
H1354,0.10811523418690781
H1355,0.19108857325357756
H1356,0.7359688241316618
H1357,0.2764307542142847
H1358,0.828530248118209
H1359,0.7019980919187906
H1360,0.7790243752578404
H1361,0.20483693852132814
H1362,0.06966426940899355
H1363,0.21412107477619874
H1364,0.7072519211064383
H1365,0.4658559159804433
H1366,0.4839508014133094
H1367,0.05280988916626662
H1368,0.8256446778607723
H1369,0.8172358688914171
H1370,0.74403841475491
H1371,0.5452424206506513
H1372,0.8018527163328241
H1373,0.36640966709803874
H1374,0.7106854709861947
H1375,0.30490216165026435
H1376,0.6311402274760917
H1377,0.02563057481929571
H1378,0.2670601654417244
H1379,0.6341325010185855
H1380,0.718356933171426
H1381,0.7666976848783806
H1382,0.6073720272145506
H1383,0.6193164552635904
H1384,0.03918149667566813
H1385,0.09844916723248186
H1386,0.32802672870306687
H1387,0.007000326827634067
H1388,0.024832301512551214
H1389,0.32533492572683964
H1390,0.34873736199161476
H1391,0.8197032611441888
H1392,0.3289737483829359
H1393,0.7619206332733148
H1394,0.33614330749625143
H1395,0.5447405969993133
H1396,0.039340327266187816
H1397,0.0315526702897672
H1398,0.4467413407847366
H1399,0.267481713305581
H1400,0.7989939232998423
H1401,0.25950434934989536
H1402,0.6412975225185821
H1403,0.5747342671348942
H1404,0.0033995171972291943
H1405,0.15348185329344294
H1406,0.6842426360773751
H1407,0.3434239196737556
H1408,0.2662261329142458
H1409,0.3955254210083667
H1410,0.7848978727026343
H1411,0.4854855732446175
H1412,0.78551648663592
H1413,0.5664651652017685
H1414,0.6137721695655002
H1415,0.750639487094994
H1416,0.41206243420443067
H1417,0.5912400918184334
H1418,0.6672391223556348
H1419,0.037485733469531136
H1420,0.034314151220637155
H1421,0.7613471209127795
H1422,0.7052500294315036
H1423,0.17008452733210974
H1424,0.6342640207734245
H1425,0.022177081708129594
H1426,0.03051975071806966
H1427,0.5473626911826608
H1428,0.13715135286153993
H1429,0.7815480108303501
H1430,0.11660828242301274
H1431,0.0026538225059700407
H1432,0.6651237837310289
H1433,0.06750242363851326
H1434,0.3699552076396082
H1435,0.7696474119664543
H1436,0.07009536740313149
H1437,0.3587791046862756
H1438,0.2532723265831074
H1439,0.024109591510957495
H1440,0.44008108338509666
H1441,0.7594306574415923
H1442,0.6694576150091364
H1443,0.08930939522194109
H1444,0.7467021876103076
H1445,0.6624304207501917
H1446,0.26463948638335166
H1447,0.5686471024860973
H1448,0.7335374085509948
H1449,0.8025473347923253
H1450,0.32134545785920077
H1451,0.6095927637618274
H1452,0.09623922968929594
H1453,0.7813427156002704
H1454,0.28298561500439307
H1455,0.7028921389621045
H1456,0.008127815134164402
H1457,0.7953059585886062
H1458,0.8203671052565797
H1459,0.49508294615628623
H1460,0.6134144228044005
H1461,0.056878394878464314
H1462,0.04154250722410673
H1463,0.7714350907182661
H1464,0.07928023099492504
H1465,0.7977854275855869
H1466,0.8061070920086147
H1467,0.8077642488690929
H1468,0.7642936476038711
H1469,0.12953043701531036
H1470,0.6763626595843277
H1471,0.3358000097881123
H1472,0.17606098442370408
H1473,0.20780848236158087
H1474,0.039964296507223905
H1475,0.14504638231889103
H1476,0.04288718436030723
H1477,0.410546578036157
H1478,0.8187230767338439
H1479,0.1679072005480602
H1480,0.11293622118066789
H1481,0.7384900083504109
H1482,0.16736602433049436
H1483,0.005962179859168186
H1484,0.5407287515459163
H1485,0.7996254921917239
H1486,0.6059063796674157
H1487,0.5199465200579412
H1488,0.82823003833657
H1489,0.611937043445696
H1490,0.41617778222419655
H1491,0.37277974154321736
H1492,0.7809367004244178
H1493,0.15476055056778554
H1494,0.05532499446417713
H1495,0.5680882745123218
H1496,0.04176913726940777
H1497,0.7766985998879772
H1498,0.2035127411037703
H1499,0.787896810488782
H1500,0.8034217547317452
H1501,0.7968891845804811
H1502,0.7558903185365191
H1503,0.7227232926426579
H1504,0.3740283956202194
H1505,0.37445635923675574
H1506,0.7829610411677382
H1507,0.7253669622952741
H1508,0.6392044523923209
H1509,0.2125377916531525
H1510,0.4381547061222927
H1511,0.12056165094070467
H1512,0.6045089538905236
H1513,0.6331715543668827
H1514,0.10420968955485381
H1515,0.5985439556532849
H1516,0.030794819965927315
H1517,0.7607185960187901
H1518,0.6887447341560612
H1519,0.3184306229898586
H1520,0.5122919009501999
H1521,0.37530738344065856
H1522,0.24970946236108024
H1523,0.3641623814140392
H1524,0.5454572809260622
H1525,0.06238806746874389
H1526,0.6890362734425478
H1527,0.16127058819268414
H1528,0.7353087302538125
H1529,0.8025914206615803
H1530,0.161046468432316
H1531,0.5693937671438027
H1532,0.62442997189991
H1533,0.6119284325937551
H1534,0.03159674648720456
H1535,0.2746201877290526
H1536,0.5088272237799639
H1537,0.010305720517234353
H1538,0.5619688826576584
H1539,0.5304975002421037
H1540,0.0554371336797254
H1541,0.5612122461922455
H1542,0.7631543073293485
H1543,0.01976317977841918
H1544,0.11195880669242513
H1545,0.7641319346412997
H1546,0.7251891345239344
H1547,0.5952570669105847
H1548,0.019017672844573303
H1549,0.46298650061682284
H1550,0.6007264581376263
H1551,0.34184623934589453
H1552,0.03358299361865622
H1553,0.7313158587859988
H1554,0.7722208034823608
H1555,0.2683439070495662
H1556,0.007904133116688365
H1557,0.6176817179465387
H1558,0.3348304107020828
H1559,0.8046946366869123
H1560,0.3036291030991286
H1561,0.49516298962760713
H1562,0.009269049095579176
H1563,0.5021909111071741
H1564,0.011325003343083201
H1565,0.6521682123740324
H1566,0.3521992280243175
H1567,0.7476962841648717
H1568,0.7909812578701588
H1569,0.615326992218368
H1570,0.8156921864673286
H1571,0.11840644608041456
H1572,0.7879144675764723
H1573,0.6556490114639798
H1574,0.002151572233016721
H1575,0.12073718154555928
H1576,0.010575237379748007
H1577,0.6305054950543388
H1578,0.04074169504450089
H1579,0.7385528787976632
H1580,0.20703347977856484
H1581,0.7668636649064388
H1582,0.8243619120085826
H1583,0.09453744878506039
H1584,0.21635575723542422
H1585,0.13260125362516362
H1586,0.6429968775740487
H1587,0.7110137225656786
H1588,0.8301476117414536
H1589,0.8121660632230624
H1590,0.06277380937597536
H1591,0.07833389450582956
H1592,0.055559173903178424
H1593,0.16645879575697223
H1594,0.3695879950571699
H1595,0.14842427691959004
H1596,0.50194909941256
H1597,0.20729975756110713
H1598,0.7073647111996035
H1599,0.21758468239260667
H1600,0.08904967317406182
H1601,0.4877827460800488
H1602,0.5257157360027065
H1603,0.7350758424681682
H1604,0.7169255336163457
H1605,0.8299819778907558
H1606,0.28335719688810274
H1607,0.792863963257093
H1608,0.2071751718780474
H1609,0.005863467549548603
H1610,0.0018009238027397938
H1611,0.5094972197443592
H1612,0.7648498036724299
H1613,0.770912731700541
H1614,0.1865484164579255
H1615,0.5823346552597102
H1616,0.37417933793756053
H1617,0.7654800635625831
H1618,0.5138637217243138
H1619,0.12154193244737445
H1620,0.012606910101793614
H1621,0.005869350432499457
H1622,0.6033946418763905
H1623,0.4123650419030328
H1624,0.6890775201759
H1625,0.20461310554040402
H1626,0.004774030402911608
H1627,0.6964287216196052
H1628,0.7703283449881653
H1629,0.02684824356895247
H1630,0.032160817806629174
H1631,0.0012369473550393566
H1632,0.5718673834978353
H1633,0.7913585933538813
H1634,0.38783017095531486
H1635,0.08252265156489268
H1636,0.37635507579566624
H1637,0.04405761404055205
H1638,0.5998437743494437
H1639,0.7371023953342182
H1640,0.27501321923936645
H1641,0.7888760736344602
H1642,0.8353830228528686
H1643,0.6763389415434453
H1644,0.3353073368620703
H1645,0.714728323025799
H1646,0.775717633121858
H1647,0.750024734836202
H1648,0.5522051561665925
H1649,0.04020357195116815
H1650,0.3753988334687362
H1651,0.7273208440621434
H1652,0.5391108848698699
H1653,0.012649320195233307
H1654,0.7809598151083063
H1655,0.6597847293990136
H1656,0.49189811274976575
H1657,0.014322153631289195
H1658,0.21765315355447057
H1659,0.5722797311031915
H1660,0.4708315759682265
H1661,0.6100417540045873
H1662,0.7470247241848428
H1663,0.8126716980178911
H1664,0.09452930189141005
H1665,0.1496883916135927
H1666,0.13736846721325308
H1667,0.14067806275729028
H1668,0.4614247559546356
H1669,0.47352153671217695
H1670,0.21979747116277684
H1671,0.5798656984739147
H1672,0.5576463001243557
H1673,0.03473847615220882
H1674,0.7447912269737679
H1675,0.6732215186030249
H1676,0.8013810121918546
H1677,0.28265830315369544
H1678,0.6077863329900831
H1679,0.7001935716126835
H1680,0.03690848399470686
H1681,0.22765659634200036
H1682,0.5219037622588286
H1683,0.7606064795648263
H1684,0.026273592434926697
H1685,0.010726072768868092
H1686,0.6636738883656152
H1687,0.5134934793212866
H1688,0.768303679394058
H1689,0.0005565082180752414
H1690,0.41686289695424367
H1691,0.787642690150628
H1692,0.7755825929299867
H1693,0.006979476659083474
H1694,0.387665450932883
H1695,0.5992257318521462
H1696,0.07882780532866861
H1697,0.39152892941322587
H1698,0.8218698914435428
H1699,0.5164338427834473
H1700,0.7902910036716915
H1701,0.1422837255675464
H1702,0.42462962370366214
H1703,0.3005935743320474
H1704,0.12258651207296375
H1705,0.5962482828025852
H1706,0.7863464758071212
H1707,0.6570302269483048
H1708,0.35505037529710287
H1709,0.7563129420780734
H1710,0.6810041261862654
H1711,0.7821610131665245
H1712,0.2493690958011533
H1713,0.45776975952811366
H1714,0.6207387558796013
H1715,0.006755677834921286
H1716,0.0018465337463757854
H1717,0.06254544560851834
H1718,0.5422415187764978
H1719,0.3852268808603299
H1720,0.8307679700527564
H1721,0.021564932332365665
H1722,0.7964943400988828
H1723,0.7947788989311633
H1724,0.016212378967079347
H1725,0.5976512804409106
H1726,0.012415459843629188
H1727,0.020839306199469724
H1728,0.01133564309821505
H1729,0.6699688134596299
H1730,0.6049515816754335
H1731,0.6859255600258631
H1732,0.004869605150943747
H1733,0.8234657049250581
H1734,0.40046019069199223
H1735,0.6887084103431214
H1736,0.28069804405403564
H1737,0.2655976234286776
H1738,0.6150435043581705
H1739,0.5254065577861022
H1740,0.8172079767352967
H1741,0.6692744435559078
H1742,0.6469611658622183
H1743,0.08836091536048732
H1744,0.18853969786470273
H1745,0.6496442493868676
H1746,0.6775240715998558
H1747,0.7885318223255304
H1748,0.23265826574386297
H1749,0.478582362594443
H1750,0.7932812766406998
H1751,0.7296569928966185
H1752,0.6406526041630264
H1753,0.06251291224638066
H1754,0.1907457904347106
H1755,0.48368518405707644
H1756,0.0019882714587022886
H1757,0.5557583896158822
H1758,0.08765731349566686
H1759,0.3762963480072427
H1760,0.7842717889587095
H1761,0.6346838483908968
H1762,0.7827944444277154
H1763,0.34833592267343105
H1764,0.11818545373453335
H1765,0.07846161269243773
H1766,0.7316391376148471
H1767,0.02058339381041359
H1768,0.14897418109068888
H1769,0.6292711328950682
H1770,0.16483430913267738
H1771,0.21541387735185163
H1772,0.2298291678761188
H1773,0.6038476846517494
H1774,0.5700522356624752
H1775,0.8356594051573991
H1776,0.004321422330538525
H1777,0.5903485476190763
H1778,0.472691265411059
H1779,0.34476801586703487
H1780,0.25195629455067436
H1781,0.0736132203045657
H1782,0.5447947988798817
H1783,0.7375861820173764
H1784,0.7727784627216836
H1785,0.004962704476220756
H1786,0.19289722056945907
H1787,0.6102345139721018
H1788,0.13139900041731473
H1789,0.20672859730071477
H1790,0.7209186389536214
H1791,0.04339004261246157
H1792,0.42148944207256744
H1793,0.08978019300028096
H1794,0.7217123282934615
H1795,0.7316290802664349
H1796,0.659308126213252
H1797,0.797770307946477
H1798,0.00045869115175237505
H1799,0.8236828855482227
H1800,0.7241338439897357
H1801,0.6340060706487514
H1802,0.7562530048645962
H1803,0.0008604309639800798
H1804,0.567864584825899
H1805,0.3838199119320819
H1806,0.7785584878326445
H1807,0.6317172159841593
H1808,0.11358122089646516
H1809,0.039397367713281124
H1810,0.295518259297094
H1811,0.35867535832698966
H1812,0.36731883721943936
H1813,0.09055556846131858
H1814,0.0021346071992814587
H1815,0.7358980714327574
H1816,0.20342011615984532
H1817,0.016988392752513747
H1818,0.4265474623386858
H1819,0.8102675677657779
H1820,0.4388991662342779
H1821,0.0663482099766974
H1822,0.012890200121912485
H1823,0.15671548522267711
H1824,0.8212555277195082
H1825,0.3610857348097983
H1826,0.8040295402339594
H1827,0.6234534232776583
H1828,0.5761842009664062
H1829,0.18325537548174833
H1830,0.7441540322428913
H1831,0.30771924992624466
H1832,0.8092479965677954
H1833,0.7578890058838262
H1834,0.740956273086405
H1835,0.4106215021138824
H1836,0.0011846383664673088
H1837,0.24164564291895185
H1838,0.834961139887489
H1839,0.18171177134871241
H1840,0.3768482512485781
H1841,0.012969234812112346
H1842,0.5432405072158644
H1843,0.8333255187678027
H1844,0.5992832535863879
H1845,0.7871340539489697
H1846,0.5102571215338205
H1847,0.15710217526179437
H1848,0.21039427448612294
H1849,0.3518984088953231
H1850,0.009644629021273035
H1851,0.6794560370983912
H1852,0.2599240319329999
H1853,0.5592804424296179
H1854,0.34916780398681624
H1855,0.012655099374642988
H1856,0.686765600130783
H1857,0.0025111420797442005
H1858,0.4824234399766001
H1859,0.3206498293035037
H1860,0.8075773302647522
H1861,0.7320477877981777
H1862,0.2038268546528261
H1863,0.7824705041844503
H1864,0.8485676229258272
H1865,0.5010292062226055
H1866,0.6391435865317103
H1867,0.82160273158473
H1868,0.15605331345066367
H1869,0.45809718385716786
H1870,0.05018412978392257
H1871,0.5790494803212677
H1872,0.6375941665511512
H1873,0.2970475197630537
H1874,0.01070453193177023
H1875,0.004789828637891354
H1876,0.7733340210541734
H1877,0.6685760347234126
H1878,0.08451831403297924
H1879,0.381497949520412
H1880,0.20000653979417626
H1881,0.026539424377608752
H1882,0.7306202774279711
H1883,0.07634220215341493
H1884,0.7194721846159134
H1885,0.16413390100966477
H1886,0.4873763210745091
H1887,0.20727292682733445
H1888,0.07633529594759068
H1889,0.7261608620180251
H1890,0.0753083789070302
H1891,0.774013973632474
H1892,0.1921794797726013
H1893,0.010060500849939749
H1894,0.7859568814675489
H1895,0.43388840195022893
H1896,0.289638825263454
H1897,0.22213716343971882
H1898,0.06464174021208924
H1899,0.19644999083792214
H1900,0.11766231396287218
H1901,0.8092034538923764
H1902,0.012973232668670507
H1903,0.7063625517497956
H1904,0.44872208834565064
H1905,0.06339627253337383
H1906,0.01303725309412084
H1907,0.7245113000190417
H1908,0.7334950920970472
H1909,0.01035008719925441
H1910,0.8352460164877912
H1911,0.8055755668655862
H1912,0.19458619458352092
H1913,0.4695466052652965
H1914,0.4623684629674716
H1915,0.7544928322627
H1916,0.8008493353663825
H1917,0.40978632730015546
H1918,0.30051915174850424
H1919,0.668160687263081
H1920,0.004359919284170279
H1921,0.06733294804652357
H1922,0.8172588296678479
H1923,0.7106110433522485
H1924,0.50105528352902
H1925,0.7903123035915434
H1926,0.5421906489946368
H1927,0.18978143783961565
H1928,0.5700628441375578
H1929,0.44174013059365863
H1930,0.07704553910769661
H1931,0.8027766109002319
H1932,0.2559913113677473
H1933,0.011891898628268203
H1934,0.00580784845007486
H1935,0.24477561016956864
H1936,0.0592309051621793
H1937,0.7618139182553956
H1938,0.3756698163925659
H1939,0.002062973208766902
H1940,0.2945016534650979
H1941,0.6518431374321344
H1942,0.6489910348361106
H1943,0.6476306808914842
H1944,0.06211689005162165
H1945,0.01501471303482787
H1946,0.5717319388313681
H1947,0.6712824836066792
H1948,0.8073094642113482
H1949,0.47864943623019507
H1950,0.013098225758240814
H1951,0.03942258227505147
H1952,0.08321131187700938
H1953,0.8269781412801588
H1954,0.04513048003981805
H1955,0.6987618241230695
H1956,0.7468341704015804
H1957,0.7576458139575448
H1958,0.1736577969658664
H1959,0.7762544104929151
H1960,0.3533320706422119
H1961,0.39439729936976964
H1962,0.07732526235754798
H1963,0.6734137905422032
H1964,0.15416819937308782
H1965,0.24011386909999877
H1966,0.008539723489954331
H1967,0.672077207370134
H1968,0.8076519975124146
H1969,0.430448799297876
H1970,0.02463705352040353
H1971,0.6755711523154135
H1972,0.8050368145193957
H1973,0.14120892826311285
H1974,0.443141517357729
H1975,0.7525036357995458
H1976,0.13389534329303796
H1977,0.7844209445644129
H1978,0.5488701292801895
H1979,0.8107401249578068
H1980,0.06357732906339973
H1981,0.8067468443148178
H1982,0.7896710222309158
H1983,0.35589787678935403
H1984,0.8246799026320556
H1985,0.0028355322757284756
H1986,0.7489289141547059
H1987,0.5574615283291142
H1988,0.5382485259337083
H1989,0.14969327274328897
H1990,0.6630213898938468
H1991,0.0016314968375046267
H1992,0.8206261869171912
H1993,0.1470954414050856
H1994,0.008734698633618422
H1995,0.2713727959945632
H1996,0.4730248018083513
H1997,0.7189296897526458
H1998,0.044016046571115464
H1999,0.06936229539324036
H2000,0.7781803013714494
H2001,0.7382953980507149
H2002,0.4335674718510196
H2003,0.0767415395780137
H2004,0.7800267870432218
H2005,0.16360057226619307
H2006,0.6749353886532213
H2007,0.7394343909805189
H2008,0.5311404567654613
H2009,0.28214335942975544
H2010,0.7301368230033078
H2011,0.001346585549687854
H2012,0.5844060091181674
H2013,0.03265162088253704
H2014,0.5892832464690412
H2015,0.3452052463625067
H2016,0.05732681714249272
H2017,0.6844664341251714
H2018,0.09349175856481079
H2019,0.1614394164560847
H2020,0.037263480567161486
H2021,0.013036018822085292
H2022,0.12091557097343938
H2023,0.8354442380175219
H2024,0.06483385178148371
H2025,0.752342522560076
H2026,0.6472362758751987
H2027,0.7924214229960334
H2028,0.7493256843707045
H2029,0.2902346161646086
H2030,0.698429233744458
H2031,0.1028470158085909
H2032,0.8247707101633647
H2033,0.8030081188870486
H2034,0.23904388991237133
H2035,0.009968398764259825
H2036,0.7001312811166379
H2037,0.38584687426543113
H2038,0.5685710643493885
H2039,0.2000436576102429
H2040,0.07463254187079946
H2041,0.7880684166522954
H2042,0.002047345723485358
H2043,0.11754733728849902
H2044,0.7315958864379741
H2045,0.14410823544942053
H2046,0.008860215264706586
H2047,0.06493524021664038
H2048,0.2994573312193695
H2049,0.5322778951619764
H2050,0.038803821206485574
H2051,0.08672017814367806
H2052,0.24643936976374542
H2053,0.2725941808487442
H2054,0.010456634340818057
H2055,0.5352002916554524
H2056,0.39006351303511644
H2057,0.28025824524313886
H2058,0.5413553978701511
H2059,0.44600605858096465
H2060,0.1697731831098294
H2061,0.6608084802171311
H2062,0.6302220625057015
H2063,0.3321486094707008
H2064,0.439530288330048
H2065,0.2562772318882907
H2066,0.7612575905733949
H2067,0.1680036994733467
H2068,0.5162623054284072
H2069,0.41113436862097946
H2070,0.817702632218894
H2071,0.7489289141547063
H2072,0.22066358726133778
H2073,0.8239027649264581
H2074,0.5071698096869648
H2075,0.508888292603319
H2076,0.8057202268709316
H2077,0.6912254420719833
H2078,0.0609162642366828
H2079,0.38015914764943687
H2080,0.013384471484770441
H2081,0.8186130128333913
H2082,0.3972128114096918
H2083,0.27013531107919014
H2084,0.049156407737039796
H2085,0.06058977068521854
H2086,0.7823367615112695
H2087,0.6559975665267285
H2088,0.35087820090814215
H2089,0.8251664033788106
H2090,0.7521861610035229
H2091,0.40738041657182056
H2092,0.00012115652434315705
H2093,0.07645802645690707
H2094,0.665988518008897
H2095,0.7806991566094451
H2096,0.020288066509304807
H2097,0.04019625551953676
H2098,0.8349780137740848
H2099,0.09947780793042778
H2100,0.8192046494612208
H2101,0.18341824418999284
H2102,0.0157675644284496
H2103,0.6935797683463415
H2104,0.7416996331378101
H2105,0.18728551632581816
H2106,0.6018071288917765
H2107,0.8057976754569959
H2108,0.5149025614574703
H2109,0.14179104824324265
H2110,0.3181378672154038
H2111,0.6963511683561427
H2112,0.8029893930786254
H2113,0.1674987660652994
H2114,0.6508245972220402
H2115,0.7658330141149238
H2116,0.7463161334160181
H2117,0.7972970736693769
H2118,0.20318791510652306
H2119,0.0025055185508150823
H2120,0.4321619889408668
H2121,0.8104715809897097
H2122,0.198603488580635
H2123,0.42399264863430675
H2124,0.8083111196252099
H2125,0.7177704282955203
H2126,0.6972485684654807
H2127,0.12278832357655096
H2128,0.39478119725126165
H2129,0.32378206380541363
H2130,0.7988561350575841
H2131,0.7984768699469071
H2132,0.18140334326821791
H2133,0.7677936449716269
H2134,0.0020659365465088677
H2135,0.8016248149471891
H2136,0.741067682332952
H2137,0.44394632086306457
H2138,0.6315331379000662
H2139,0.027268939736534308
H2140,0.7902098147363215
H2141,0.2736049281079606
H2142,0.24084268851881838
H2143,0.7898322828354704
H2144,0.09471502971497688
H2145,0.2348587716891244
H2146,0.6516844791140569
H2147,0.16544921795108564
H2148,0.17274853540065635
H2149,0.7714086590745695
H2150,0.4233552470947587
H2151,0.7779840698779429
H2152,0.815568368721058
H2153,0.06418315289646084
H2154,0.06743270640773073
H2155,0.7608906151502136
H2156,0.054899079602032295
H2157,0.09042456509850996
H2158,0.7872165784617037
H2159,0.7787738632470593
H2160,0.6711169271610675
H2161,0.08093794404168646
H2162,0.40773359975901785
H2163,0.18074744572118806
H2164,0.4084405080077597
R0,0.01912694615193071
R1,0.11731106035372027
R2,0.2718990423520518
R3,0.03913163953507125
R4,0.07250406612053661
R5,0.0008089969661293028
R6,0.11210539679838406
R7,0.16688350985759098
R8,0.024329176548881757
R9,0.15879266461699593
R10,0.16179819954230573
R11,0.03934878218270288
R12,0.25945413247201465
R13,0.008147841857334057
R14,0.11274900344105131
R15,0.13841424456779816
R16,0.19440011193195678
R17,0.18731927007538632
R18,0.11793172765883458
R19,0.05814488368563815
R20,0.04340144973765759
R21,0.20231023060685566
R22,0.13675344887884372
R23,0.0711570381438355
R24,0.05068736268468513
R25,0.11949708152147474
R26,0.016859977298803362
R27,0.14251861339693733
R28,0.13773941169363807
R29,0.21796904546882812
R30,0.1801584555381828
R31,0.09439345283545977
R32,0.02041957363385107
R33,0.19508490108882698
R34,0.06056959448320125
R35,0.09316819666287585
R36,0.06230956585559705
R37,0.15086890637560166
R38,0.0026858909252907397
R39,0.0009499391919232581
R40,0.0016942392092786501
R41,0.18989250596286986
R42,0.09665496941139588
R43,0.12006183541030152
R44,0.0019092603681676343
R45,0.0841018512078337
R46,0.026219844136029912
R47,0.14316468830332157
R48,0.08960232715964273
R49,0.13517876573835527
R50,0.005855930634913341
R51,0.060002019322451874
R52,0.044952962500927986
R53,0.16017578689337741
R54,0.06357827867806154
R55,0.09824245076029642
R56,0.13860795119260622
R57,0.16616491430496094
R58,0.1998554764871714
R59,0.004594067448705801
R60,0.028698080050868432
R61,0.10177101995495003
R62,0.003627180073424606
R63,0.10872121329998768
R64,0.003696233671039088
R65,0.21260463926289055
R66,0.07796231437225506
R67,0.11823639745772062
R68,0.07884751026000554
R69,0.12497324096654439
R70,0.14930400322001755
R71,0.17397562857363108
R72,0.19854470945882607
R73,0.1410964027499487
R74,0.006773171581926929
R75,0.11161457565939593
R76,0.18266274111584352
